Unnamed: 0,Age,Gender,EducationLevel,ExperienceYears,PreviousCompanies,DistanceFromCompany,InterviewScore,SkillScore,PersonalityScore,RecruitmentStrategy,HiringDecision,Gender_encoded,RecruitmentStrategy_encoded,EducationLevel_encoded
852,36,Female,Bachelor,5,5,23.483848859186,22,37,28,Referral,0,0,2,1
867,46,Female,High School,9,3,27.257694705581414,17,67,95,Referral,1,0,2,0
868,29,Female,Master,5,5,10.981440382995876,62,92,11,Referral,1,0,2,2
870,38,Female,Bachelor,0,2,38.32099150049245,8,4,18,Referral,0,0,2,1
871,26,Female,Bachelor,15,3,8.275865019371247,12,54,43,Referral,1,0,2,1
874,32,Female,Bachelor,0,2,50.11280304683074,78,28,58,Referral,0,0,2,1
900,40,Female,Bachelor,5,1,5.083988243317699,61,63,33,Referral,0,0,2,1
901,25,Female,Bachelor,2,5,11.886244939945112,88,9,78,Referral,1,0,2,1
902,45,Female,Bachelor,11,5,13.517013369069302,98,12,99,Referral,1,0,2,1
919,44,Female,Master,7,5,47.63011037518218,15,40,96,Referral,1,0,2,2
926,50,Female,Bachelor,9,5,36.74492190386443,88,86,6,Referral,1,0,2,1
928,40,Female,Bachelor,0,3,16.32211682751215,78,24,36,Referral,0,0,2,1
936,31,Female,Bachelor,10,2,6.022877484048421,54,55,86,Referral,1,0,2,1
938,35,Female,Bachelor,15,2,2.233497727024357,82,47,94,Referral,1,0,2,1
945,27,Female,Bachelor,4,1,32.763249367954046,86,77,37,Referral,1,0,2,1
948,23,Female,Bachelor,15,2,47.25322782235275,22,99,48,Referral,1,0,2,1
967,32,Female,Bachelor,3,5,43.20929479120408,23,83,79,Referral,1,0,2,1
982,29,Female,Bachelor,1,3,10.144652653433432,94,26,50,Referral,0,0,2,1
986,46,Female,High School,9,2,14.677101450096846,100,64,27,Referral,1,0,2,0
987,32,Female,PhD,1,5,20.982900104287683,92,63,15,Referral,1,0,2,3
988,24,Female,Bachelor,10,4,50.14300589277102,81,25,62,Referral,1,0,2,1
998,40,Female,Bachelor,3,5,46.15953453613928,19,75,36,Referral,0,0,2,1
1010,22,Female,High School,10,1,31.38892193034436,42,69,86,Referral,1,0,2,0
1019,24,Female,Master,6,3,47.721010842125686,91,67,26,Referral,1,0,2,2
1028,24,Female,High School,9,1,1.0313758314228083,57,6,50,Referral,0,0,2,0
1031,38,Female,Bachelor,14,1,39.22841318797152,32,16,91,Referral,1,0,2,1
1039,32,Female,Bachelor,6,4,35.837740746770216,71,65,97,Referral,1,0,2,1
1050,26,Female,High School,15,1,6.849152319262879,12,92,8,Referral,1,0,2,0
1054,41,Female,High School,15,1,4.946492751920616,96,59,79,Referral,1,0,2,0
1065,49,Female,Bachelor,6,5,3.771649447061692,84,73,21,Referral,1,0,2,1
1067,44,Female,High School,14,3,30.395116244740727,31,67,65,Referral,1,0,2,0
1089,34,Female,Master,14,2,14.905608377690172,50,67,17,Referral,1,0,2,2
1094,39,Female,PhD,15,1,4.831120099610136,58,99,86,Referral,1,0,2,3
1095,44,Female,PhD,8,3,34.201651655565875,69,65,98,Referral,1,0,2,3
1098,43,Female,PhD,9,4,15.30449610156303,57,13,52,Referral,1,0,2,3
1101,49,Female,High School,1,5,46.85383897349066,42,42,62,Referral,0,0,2,0
1105,36,Female,Bachelor,14,4,35.1663181313865,20,67,69,Referral,1,0,2,1
1110,43,Female,Bachelor,11,2,15.089867519824622,44,18,62,Referral,1,0,2,1
1125,30,Female,Master,12,2,37.43185111584496,1,89,78,Referral,1,0,2,2
1126,35,Female,High School,12,2,27.403404046603946,88,60,96,Referral,1,0,2,0
1130,44,Female,Bachelor,5,3,42.85809820975128,71,8,44,Referral,0,0,2,1
1132,42,Female,Bachelor,12,1,31.142319019781823,26,1,64,Referral,1,0,2,1
1135,30,Female,Bachelor,9,5,30.40630327339274,53,68,4,Referral,1,0,2,1
1147,48,Female,Bachelor,5,2,24.566089705253415,55,60,84,Referral,1,0,2,1
1148,37,Female,High School,14,2,50.05488122567548,46,50,88,Referral,1,0,2,0
1162,20,Female,Master,15,2,11.14365879571173,87,3,69,Referral,1,0,2,2
1164,28,Female,PhD,5,2,50.780952981135336,22,31,1,Referral,0,0,2,3
1170,33,Female,Master,5,3,45.43732584069065,99,35,59,Referral,1,0,2,2
1171,45,Female,Bachelor,13,1,4.083729181047873,26,69,49,Referral,1,0,2,1
1189,23,Female,Bachelor,8,2,6.5071141459483215,45,98,93,Referral,1,0,2,1
1190,20,Female,Bachelor,14,2,20.475801297270436,17,92,38,Referral,1,0,2,1
1199,43,Female,Master,12,5,50.99246222432001,27,56,89,Referral,1,0,2,2
1203,47,Female,Bachelor,1,3,47.03140683553879,13,96,16,Referral,0,0,2,1
1210,33,Female,Bachelor,3,2,14.133486766524229,63,63,9,Referral,0,0,2,1
1217,42,Female,Master,9,3,45.43762418751362,90,70,47,Referral,1,0,2,2
1223,37,Female,PhD,13,4,27.00973038619428,3,69,68,Referral,1,0,2,3
1229,44,Female,Master,10,1,41.46847722184729,73,89,61,Referral,1,0,2,2
1238,41,Female,Bachelor,6,4,1.1979971506071376,8,10,67,Referral,1,0,2,1
1253,34,Female,Master,12,2,10.37636114560833,46,88,77,Referral,1,0,2,2
1254,23,Female,Bachelor,10,3,1.5275818407950272,68,33,39,Referral,0,0,2,1
1255,34,Female,High School,4,2,5.571313443085462,57,9,16,Referral,0,0,2,0
1259,27,Female,Bachelor,6,5,17.387361294806407,63,79,41,Referral,1,0,2,1
1268,39,Female,PhD,11,4,26.98425155751885,12,11,27,Referral,1,0,2,3
1275,25,Female,Bachelor,0,2,45.97563825481549,76,6,89,Referral,1,0,2,1
1279,40,Female,PhD,5,3,23.637716885437005,100,89,7,Referral,1,0,2,3
1281,40,Female,Master,0,5,49.08063792166416,29,24,47,Referral,0,0,2,2
1288,30,Female,Master,15,2,26.444262758712288,55,87,55,Referral,1,0,2,2
1302,23,Female,Bachelor,10,1,15.689723532716377,59,80,51,Referral,1,0,2,1
1304,50,Female,Master,9,5,36.1078382598452,49,23,27,Referral,1,0,2,2
1325,45,Female,PhD,4,1,5.218544821925252,36,63,98,Referral,1,0,2,3
1336,20,Female,Bachelor,7,2,12.874302118109991,93,58,23,Referral,1,0,2,1
1338,36,Female,Bachelor,4,4,20.318406856840348,64,11,82,Referral,0,0,2,1
1354,25,Female,Bachelor,5,2,35.893219767607214,60,28,10,Referral,0,0,2,1
1361,31,Female,High School,9,2,23.339183825410576,31,82,2,Referral,1,0,2,0
1363,32,Female,High School,10,3,48.75114598058342,98,94,27,Referral,1,0,2,0
1367,20,Female,Master,3,3,43.424110496686986,84,33,41,Referral,1,0,2,2
1379,49,Female,Master,2,4,31.31930584915264,53,12,46,Referral,0,0,2,2
1380,50,Female,Bachelor,13,1,34.87316771199867,53,11,85,Referral,1,0,2,1
1381,36,Female,Bachelor,7,1,27.288516834161275,16,84,27,Referral,1,0,2,1
1382,24,Female,High School,7,5,36.90508689780113,74,73,20,Referral,1,0,2,0
1384,47,Female,Master,11,2,48.38847910160741,98,49,30,Referral,0,0,2,2
1389,43,Female,Bachelor,7,5,33.279793637490435,45,36,88,Referral,1,0,2,1
1393,31,Female,Master,7,2,50.59158962318151,79,53,94,Referral,1,0,2,2
1402,30,Female,Master,14,5,29.071918896656214,57,4,88,Referral,0,0,2,2
1404,24,Female,High School,7,2,23.18228743992861,27,0,92,Referral,0,0,2,0
1406,47,Female,Bachelor,14,4,23.018711151260533,43,21,58,Referral,0,0,2,1
1413,46,Female,Bachelor,1,5,2.179598389039793,37,41,10,Referral,0,0,2,1
1422,37,Female,PhD,3,1,45.296105722171255,1,54,68,Referral,1,0,2,3
1424,27,Female,High School,7,5,37.76256081533968,42,90,15,Referral,1,0,2,0
1426,27,Female,High School,2,2,14.470894466478583,76,62,77,Referral,0,0,2,0
1430,25,Female,Master,2,1,30.337405948367145,66,23,99,Referral,1,0,2,2
1434,34,Female,High School,0,1,40.220283280420006,6,93,69,Referral,0,0,2,0
1444,27,Female,Bachelor,6,5,48.72113901605369,74,68,28,Referral,1,0,2,1
1475,49,Female,High School,14,5,48.32992863891693,2,73,95,Referral,0,0,2,0
1477,41,Female,PhD,9,4,11.984106668791316,87,11,65,Referral,1,0,2,3
1486,32,Female,High School,9,1,37.37815177161004,75,63,10,Referral,0,0,2,0
1487,50,Female,Bachelor,4,4,32.493620009158946,0,23,0,Referral,1,0,2,1
