Unnamed: 0,Age,Gender,EducationLevel,ExperienceYears,PreviousCompanies,DistanceFromCompany,InterviewScore,SkillScore,PersonalityScore,RecruitmentStrategy,HiringDecision,Gender_encoded,RecruitmentStrategy_encoded,EducationLevel_encoded
288,42,Male,Bachelor,8,3,17.461530767069725,81,7,14,Referral,1,1,2,1
289,24,Male,Master,0,4,3.624085504986379,0,2,45,Referral,0,1,2,2
301,42,Male,Bachelor,6,4,1.9724025184040583,76,15,79,Referral,1,1,2,1
308,43,Male,Bachelor,3,2,6.596728906739462,65,62,52,Referral,0,1,2,1
313,41,Male,High School,11,1,13.543673585805523,50,15,56,Referral,0,1,2,0
321,46,Male,Bachelor,14,2,3.525369619140327,38,90,74,Referral,1,1,2,1
325,22,Male,Bachelor,8,1,24.612424947257928,42,55,93,Referral,1,1,2,1
345,30,Male,Bachelor,8,4,40.70911726585918,51,97,16,Referral,1,1,2,1
346,47,Male,High School,5,4,32.26080625157191,90,45,62,Referral,1,1,2,0
362,47,Male,Master,13,2,5.84893812580477,17,97,44,Referral,1,1,2,2
364,21,Male,High School,14,4,7.461190005137468,42,100,36,Referral,1,1,2,0
369,24,Male,Master,4,4,6.187817176792819,47,99,2,Referral,1,1,2,2
371,46,Male,Bachelor,12,1,5.527973380046024,79,72,52,Referral,1,1,2,1
375,22,Male,Master,14,5,41.85955253633205,36,49,29,Referral,1,1,2,2
378,35,Male,High School,12,4,2.447215837168353,80,76,88,Referral,1,1,2,0
390,23,Male,Bachelor,5,2,10.270442518702716,81,87,1,Referral,1,1,2,1
394,49,Male,High School,13,2,4.9802538496252815,36,29,77,Referral,1,1,2,0
409,48,Male,Bachelor,11,4,28.51756394193755,9,46,59,Referral,0,1,2,1
437,38,Male,Master,0,3,20.04451813123313,69,64,56,Referral,1,1,2,2
449,24,Male,High School,12,3,34.85724833358346,7,89,43,Referral,1,1,2,0
453,38,Male,Bachelor,15,1,12.004503302363622,84,83,24,Referral,1,1,2,1
460,49,Male,PhD,0,3,37.12056922317723,79,86,34,Referral,1,1,2,3
462,33,Male,Master,12,3,26.45677064607996,41,67,5,Referral,1,1,2,2
464,25,Male,High School,9,1,44.31135152893384,28,46,58,Referral,0,1,2,0
469,43,Male,Bachelor,0,5,36.83031494800155,0,94,66,Referral,1,1,2,1
480,48,Male,Master,2,3,50.64717328914536,33,36,9,Referral,0,1,2,2
492,27,Male,Master,8,3,3.628719890550157,79,39,27,Referral,1,1,2,2
493,33,Male,Bachelor,7,1,6.220768474905901,14,31,80,Referral,1,1,2,1
497,41,Male,Master,8,5,20.83946627072921,16,39,86,Referral,1,1,2,2
499,21,Male,Bachelor,15,4,29.46489670673976,12,47,12,Referral,0,1,2,1
510,41,Male,High School,2,3,15.822244387207656,72,71,3,Referral,1,1,2,0
515,42,Male,Bachelor,2,4,23.308521890634825,58,94,33,Referral,0,1,2,1
519,44,Male,Bachelor,13,3,9.177689726509367,29,58,39,Referral,1,1,2,1
530,27,Male,Master,5,4,41.33867848243837,99,50,71,Referral,1,1,2,2
539,21,Male,Bachelor,8,2,50.95247490518225,33,64,96,Referral,1,1,2,1
551,45,Male,Bachelor,10,5,33.15521763089252,0,88,59,Referral,1,1,2,1
564,27,Male,Bachelor,3,1,47.61740708168554,37,70,87,Referral,1,1,2,1
567,31,Male,High School,3,4,22.83789089235375,19,31,30,Referral,0,1,2,0
568,31,Male,Bachelor,10,4,24.20002140982132,19,21,96,Referral,1,1,2,1
571,23,Male,Bachelor,10,2,33.71102310145065,56,12,43,Referral,0,1,2,1
592,47,Male,Master,8,5,43.91652158904624,92,65,42,Referral,1,1,2,2
595,45,Male,Bachelor,4,2,48.34400981705118,29,99,84,Referral,1,1,2,1
602,28,Male,PhD,3,1,34.09053642872124,88,45,60,Referral,1,1,2,3
605,20,Male,Bachelor,4,1,35.97671288077619,25,45,51,Referral,0,1,2,1
618,20,Male,PhD,9,2,37.8413227875752,76,27,27,Referral,1,1,2,3
624,41,Male,Bachelor,4,4,23.30746282285848,31,96,62,Referral,1,1,2,1
627,22,Male,High School,3,1,13.712958049446527,71,68,47,Referral,1,1,2,0
644,39,Male,High School,8,3,7.243503845296133,13,17,16,Referral,0,1,2,0
648,45,Male,PhD,1,1,50.91593782854783,16,30,58,Referral,0,1,2,3
676,35,Male,High School,2,4,25.86145975099979,66,3,95,Referral,0,1,2,0
679,42,Male,PhD,0,5,1.958394376248889,99,46,15,Referral,1,1,2,3
682,47,Male,PhD,15,1,48.69683762632044,8,100,95,Referral,1,1,2,3
704,48,Male,Bachelor,9,4,9.271007606420469,47,93,79,Referral,1,1,2,1
705,32,Male,High School,4,1,1.1161703065965136,90,41,44,Referral,0,1,2,0
709,21,Male,Bachelor,11,4,42.651713197053496,67,39,26,Referral,0,1,2,1
710,48,Male,PhD,7,2,23.89024662796033,10,82,77,Referral,1,1,2,3
716,45,Male,Bachelor,12,4,31.684159386437177,76,79,19,Referral,1,1,2,1
723,21,Male,Master,7,5,4.551871070167062,18,73,23,Referral,1,1,2,2
737,40,Male,High School,7,3,9.246701342636554,13,92,87,Referral,1,1,2,0
742,24,Male,Bachelor,7,3,3.734658728813383,16,37,55,Referral,0,1,2,1
746,36,Male,PhD,12,3,22.54918644241016,12,16,17,Referral,1,1,2,3
753,43,Male,Master,10,4,24.350893326087085,42,15,33,Referral,1,1,2,2
768,49,Male,Master,12,4,23.46372734783249,29,34,48,Referral,1,1,2,2
769,39,Male,High School,0,1,48.02485992565054,58,96,85,Referral,1,1,2,0
777,23,Male,High School,10,5,9.128060296570755,96,92,45,Referral,1,1,2,0
779,48,Male,Master,14,1,16.78605648852443,61,79,36,Referral,1,1,2,2
784,26,Male,Bachelor,5,2,5.777955197916761,63,79,93,Referral,1,1,2,1
792,35,Male,Master,3,4,46.63025134415552,88,0,62,Referral,1,1,2,2
795,22,Male,Bachelor,14,4,41.27480230161222,87,72,27,Referral,1,1,2,1
800,40,Male,Master,2,5,5.198128172336335,19,92,76,Referral,1,1,2,2
808,40,Male,Bachelor,3,2,11.660196569456753,86,80,46,Referral,1,1,2,1
811,26,Male,High School,14,4,14.03308274164683,60,0,12,Referral,0,1,2,0
819,30,Male,Bachelor,3,2,3.717404917432853,21,86,43,Referral,0,1,2,1
821,37,Male,Master,2,4,8.181068903440814,53,5,5,Referral,0,1,2,2
836,28,Male,Bachelor,1,3,15.993713422203248,82,48,71,Referral,1,1,2,1
839,45,Male,PhD,0,1,43.94661746623638,14,44,86,Referral,1,1,2,3
863,48,Male,Bachelor,14,2,35.48956236564331,80,99,94,Referral,1,1,2,1
866,26,Male,Bachelor,5,1,22.764636209381703,64,38,60,Referral,0,1,2,1
879,45,Male,Bachelor,5,5,4.465388651914742,23,90,42,Referral,0,1,2,1
882,27,Male,Bachelor,0,5,37.94652276747361,99,29,5,Referral,0,1,2,1
898,20,Male,High School,3,1,36.96503045125568,72,31,7,Referral,0,1,2,0
916,22,Male,Bachelor,10,1,24.415029572819257,8,10,12,Referral,0,1,2,1
921,34,Male,High School,5,4,20.102694125552848,1,97,61,Referral,1,1,2,0
939,27,Male,Master,12,2,21.344921569531397,71,19,72,Referral,1,1,2,2
940,25,Male,High School,10,1,12.034953739266756,33,1,52,Referral,0,1,2,0
955,47,Male,High School,9,1,43.90694625133272,62,20,92,Referral,1,1,2,0
957,28,Male,PhD,14,1,50.01306039082496,96,22,32,Referral,1,1,2,3
970,48,Male,Master,4,2,2.8556659981151133,58,70,30,Referral,1,1,2,2
978,24,Male,PhD,12,1,28.101353483318984,51,2,16,Referral,1,1,2,3
979,34,Male,High School,2,3,49.41044204314528,27,81,34,Referral,0,1,2,0
984,49,Male,Bachelor,6,5,19.85038559793723,9,6,3,Referral,0,1,2,1
991,20,Male,PhD,5,5,13.888924410199564,69,61,84,Referral,1,1,2,3
993,20,Male,Master,9,4,1.718647588888882,52,46,39,Referral,1,1,2,2
1002,41,Male,PhD,8,5,7.279105135508034,57,31,78,Referral,1,1,2,3
1006,32,Male,High School,11,4,41.96171060512101,27,76,19,Referral,1,1,2,0
1014,35,Male,Master,12,2,30.246544698936084,100,88,56,Referral,1,1,2,2
1015,42,Male,Master,13,3,14.311575074940512,55,85,82,Referral,1,1,2,2
1027,40,Male,Bachelor,4,4,15.84478371340215,50,58,9,Referral,0,1,2,1
1032,36,Male,High School,1,3,4.953801048832406,15,83,86,Referral,1,1,2,0
1042,49,Male,Bachelor,14,2,17.002836344264548,22,40,61,Referral,1,1,2,1
1053,21,Male,Master,7,1,30.066050986252662,34,16,49,Referral,1,1,2,2
1057,46,Male,Bachelor,2,3,19.0743574910906,94,72,12,Referral,1,1,2,1
1058,37,Male,Master,11,2,18.936350977304937,51,79,11,Referral,1,1,2,2
1060,20,Male,Bachelor,11,3,30.21979607947287,95,47,64,Referral,1,1,2,1
1070,50,Male,Bachelor,6,1,46.88863262472198,96,79,8,Referral,1,1,2,1
1080,26,Male,Master,1,1,23.367527450281283,5,59,7,Referral,1,1,2,2
1088,49,Male,PhD,14,1,17.4380063777225,91,71,80,Referral,1,1,2,3
1093,21,Male,Bachelor,0,3,37.55051745697416,55,56,45,Referral,0,1,2,1
1104,38,Male,Master,8,4,41.91502547196909,18,21,15,Referral,1,1,2,2
1119,25,Male,Bachelor,3,5,2.7325354907008537,92,67,23,Referral,1,1,2,1
1124,30,Male,Bachelor,7,5,2.9024589155045457,66,44,22,Referral,0,1,2,1
1129,34,Male,Bachelor,4,1,20.16939318159993,25,97,95,Referral,1,1,2,1
1136,41,Male,Master,13,4,34.34828517435909,0,51,76,Referral,1,1,2,2
1137,35,Male,Master,14,5,11.03564214568961,60,85,4,Referral,1,1,2,2
1139,23,Male,Bachelor,3,5,10.749836876050988,67,58,95,Referral,1,1,2,1
1142,43,Male,Master,7,2,32.917503256536534,50,92,17,Referral,1,1,2,2
1143,44,Male,PhD,8,2,35.96923704936836,14,21,20,Referral,1,1,2,3
1149,48,Male,High School,5,4,38.018914847050986,89,9,59,Referral,0,1,2,0
1154,24,Male,High School,2,5,21.18129476349485,82,62,33,Referral,1,1,2,0
1166,45,Male,Master,6,3,25.673999903643885,39,51,16,Referral,1,1,2,2
1181,43,Male,Bachelor,14,3,45.27797217928157,10,80,43,Referral,1,1,2,1
1182,49,Male,Bachelor,12,3,1.5005205279568214,89,46,18,Referral,1,1,2,1
1184,50,Male,Master,4,4,29.583943917486927,91,53,7,Referral,1,1,2,2
1192,36,Male,Bachelor,4,1,1.7847952798139823,79,64,31,Referral,1,1,2,1
1204,42,Male,High School,0,2,5.6816446666814615,57,50,67,Referral,0,1,2,0
1222,32,Male,Bachelor,6,3,14.397137505342393,64,59,73,Referral,1,1,2,1
1233,29,Male,Bachelor,0,1,48.79515861940912,35,76,41,Referral,0,1,2,1
1235,44,Male,Bachelor,8,3,18.746560048400813,89,31,41,Referral,1,1,2,1
1241,31,Male,Bachelor,1,1,49.603966773727855,69,34,41,Referral,0,1,2,1
1242,44,Male,PhD,14,2,8.957954199691493,0,32,46,Referral,1,1,2,3
1250,28,Male,Bachelor,13,3,26.01452593390898,46,63,17,Referral,1,1,2,1
1260,27,Male,High School,0,5,6.7802805305756095,70,36,80,Referral,0,1,2,0
1263,38,Male,Bachelor,3,3,46.88003481309501,73,16,52,Referral,0,1,2,1
1266,24,Male,Bachelor,3,5,45.14115813392469,20,25,4,Referral,0,1,2,1
1277,44,Male,Bachelor,3,1,34.5432443500953,91,14,50,Referral,0,1,2,1
1292,50,Male,Master,12,5,8.08086224933086,87,95,12,Referral,1,1,2,2
1297,22,Male,Master,7,5,38.2298487981538,0,61,88,Referral,1,1,2,2
1301,24,Male,Bachelor,0,5,35.916898563970136,18,98,62,Referral,1,1,2,1
1308,47,Male,PhD,6,1,2.085004763777081,16,53,61,Referral,1,1,2,3
1320,44,Male,PhD,7,3,16.822728826672883,56,27,77,Referral,1,1,2,3
1323,30,Male,Bachelor,1,2,29.097405499661964,80,35,85,Referral,1,1,2,1
1347,30,Male,Master,0,4,6.260977761908486,60,100,76,Referral,1,1,2,2
1348,50,Male,Master,5,1,34.60098810902675,14,47,55,Referral,0,1,2,2
1351,30,Male,Bachelor,5,1,42.26243333260904,26,77,18,Referral,0,1,2,1
1353,20,Male,Bachelor,1,2,21.70657572895492,73,70,11,Referral,1,1,2,1
1365,21,Male,Master,9,1,16.559736890200462,60,8,47,Referral,1,1,2,2
1371,36,Male,Bachelor,8,1,13.845714234614668,3,6,19,Referral,0,1,2,1
1372,28,Male,PhD,3,1,41.04013439892623,90,15,10,Referral,1,1,2,3
1373,30,Male,Bachelor,6,5,32.60612142245115,51,18,95,Referral,1,1,2,1
1376,25,Male,Bachelor,2,1,46.79674812555768,74,75,12,Referral,1,1,2,1
1377,42,Male,High School,9,4,31.7725710192203,83,60,85,Referral,1,1,2,0
1383,49,Male,Bachelor,10,2,30.072697396431213,29,19,17,Referral,1,1,2,1
1395,22,Male,Bachelor,15,4,42.6595829892727,25,49,46,Referral,0,1,2,1
1411,24,Male,Bachelor,8,3,34.01679152570638,16,66,16,Referral,1,1,2,1
1418,44,Male,Bachelor,5,1,11.261004364703592,74,17,13,Referral,0,1,2,1
1428,38,Male,High School,7,2,7.86516875708022,80,51,55,Referral,0,1,2,0
1436,44,Male,Bachelor,2,3,10.043726221266818,82,52,92,Referral,1,1,2,1
1437,36,Male,High School,11,1,37.738090567767216,53,79,99,Referral,1,1,2,0
1439,34,Male,Master,4,3,25.54051506340214,81,20,100,Referral,1,1,2,2
1440,42,Male,Bachelor,11,4,4.77666345784538,60,99,61,Referral,0,1,2,1
1445,27,Male,Bachelor,14,1,44.70844607410342,30,13,77,Referral,0,1,2,1
1447,26,Male,PhD,3,1,36.682603724687134,77,49,43,Referral,1,1,2,3
1449,25,Male,Master,6,2,33.84076155442245,10,3,41,Referral,1,1,2,2
1453,38,Male,Master,6,1,32.11879657365871,47,16,81,Referral,0,1,2,2
1455,29,Male,Bachelor,0,2,15.408226144197569,77,56,20,Referral,1,1,2,1
1458,34,Male,Bachelor,1,2,5.734049525239753,79,43,56,Referral,0,1,2,1
1467,25,Male,Bachelor,5,3,35.55529350269256,94,71,32,Referral,0,1,2,1
1478,21,Male,Master,13,2,23.45416963380567,54,69,11,Referral,1,1,2,2
1493,43,Male,Bachelor,14,4,25.620087960216782,42,36,55,Referral,0,1,2,1
1494,34,Male,High School,6,2,42.836484307189295,51,84,62,Referral,0,1,2,0
1497,24,Male,High School,1,2,4.2899108897619485,31,91,58,Referral,1,1,2,0
