Unnamed: 0,Age,Gender,EducationLevel,ExperienceYears,PreviousCompanies,DistanceFromCompany,InterviewScore,SkillScore,PersonalityScore,RecruitmentStrategy,HiringDecision,Gender_encoded,RecruitmentStrategy_encoded,EducationLevel_encoded
405,21,Female,Master,3,2,30.060773874469163,82,78,56,Referral,1,0,2,2
409,48,Male,Bachelor,11,4,28.51756394193755,9,46,59,Referral,0,1,2,1
411,23,Female,Bachelor,13,5,35.506155884100394,41,42,95,Referral,1,0,2,1
436,32,Female,Master,9,5,43.497324797259424,59,39,72,Referral,1,0,2,2
437,38,Male,Master,0,3,20.04451813123313,69,64,56,Referral,1,1,2,2
438,41,Female,PhD,12,4,25.80213630082915,36,28,97,Referral,1,0,2,3
441,46,Female,PhD,2,5,50.32437007858648,40,94,70,Referral,1,0,2,3
447,34,Female,PhD,15,5,16.483443520064625,35,96,43,Referral,1,0,2,3
449,24,Male,High School,12,3,34.85724833358346,7,89,43,Referral,1,1,2,0
452,35,Female,Bachelor,4,3,25.17749253951845,47,96,33,Referral,0,0,2,1
453,38,Male,Bachelor,15,1,12.004503302363622,84,83,24,Referral,1,1,2,1
457,36,Female,Master,15,4,36.76820576144448,79,100,15,Referral,1,0,2,2
458,31,Female,Bachelor,7,3,14.557112669029404,85,77,9,Referral,1,0,2,1
460,49,Male,PhD,0,3,37.12056922317723,79,86,34,Referral,1,1,2,3
462,33,Male,Master,12,3,26.45677064607996,41,67,5,Referral,1,1,2,2
464,25,Male,High School,9,1,44.31135152893384,28,46,58,Referral,0,1,2,0
465,22,Female,Bachelor,0,5,44.57929414312033,81,53,52,Referral,1,0,2,1
468,24,Female,PhD,9,5,16.164146970226355,81,82,9,Referral,1,0,2,3
469,43,Male,Bachelor,0,5,36.83031494800155,0,94,66,Referral,1,1,2,1
470,48,Female,High School,6,4,18.93306815132296,38,94,37,Referral,1,0,2,0
473,40,Female,High School,0,1,5.574375919372936,14,76,86,Referral,1,0,2,0
479,50,Female,Bachelor,12,2,32.781599932002,86,94,25,Referral,1,0,2,1
480,48,Male,Master,2,3,50.64717328914536,33,36,9,Referral,0,1,2,2
487,29,Female,Bachelor,11,1,44.1105711660969,83,76,54,Referral,1,0,2,1
489,41,Female,Master,8,5,50.19531819485818,76,49,30,Referral,1,0,2,2
490,45,Female,High School,5,4,46.4871843356342,0,18,73,Referral,0,0,2,0
492,27,Male,Master,8,3,3.628719890550157,79,39,27,Referral,1,1,2,2
493,33,Male,Bachelor,7,1,6.220768474905901,14,31,80,Referral,1,1,2,1
494,43,Female,High School,7,3,29.44915971520614,27,21,27,Referral,0,0,2,0
497,41,Male,Master,8,5,20.83946627072921,16,39,86,Referral,1,1,2,2
499,21,Male,Bachelor,15,4,29.46489670673976,12,47,12,Referral,0,1,2,1
510,41,Male,High School,2,3,15.822244387207656,72,71,3,Referral,1,1,2,0
511,35,Female,Master,1,5,47.48248038506642,9,8,21,Referral,0,0,2,2
515,42,Male,Bachelor,2,4,23.308521890634825,58,94,33,Referral,0,1,2,1
516,45,Female,PhD,10,4,28.69897436100403,49,69,96,Referral,1,0,2,3
519,44,Male,Bachelor,13,3,9.177689726509367,29,58,39,Referral,1,1,2,1
527,32,Female,Bachelor,15,5,25.977416760233563,36,55,89,Referral,1,0,2,1
529,20,Female,High School,5,1,14.277879900620682,3,94,70,Referral,1,0,2,0
530,27,Male,Master,5,4,41.33867848243837,99,50,71,Referral,1,1,2,2
539,21,Male,Bachelor,8,2,50.95247490518225,33,64,96,Referral,1,1,2,1
548,49,Female,High School,3,3,22.78360330611452,31,60,39,Referral,0,0,2,0
549,48,Female,Bachelor,15,4,7.454309757123089,15,45,100,Referral,1,0,2,1
551,45,Male,Bachelor,10,5,33.15521763089252,0,88,59,Referral,1,1,2,1
554,36,Female,Bachelor,2,4,11.993097818448843,49,69,98,Referral,1,0,2,1
555,39,Female,High School,2,2,23.24196796702648,12,81,18,Referral,0,0,2,0
564,27,Male,Bachelor,3,1,47.61740708168554,37,70,87,Referral,1,1,2,1
567,31,Male,High School,3,4,22.83789089235375,19,31,30,Referral,0,1,2,0
568,31,Male,Bachelor,10,4,24.20002140982132,19,21,96,Referral,1,1,2,1
570,26,Female,Bachelor,14,1,31.144644130271764,81,56,75,Referral,1,0,2,1
571,23,Male,Bachelor,10,2,33.71102310145065,56,12,43,Referral,0,1,2,1
578,42,Female,High School,15,3,5.588880323558792,30,64,10,Referral,1,0,2,0
591,38,Female,PhD,7,5,42.25176595714,62,9,1,Referral,1,0,2,3
592,47,Male,Master,8,5,43.91652158904624,92,65,42,Referral,1,1,2,2
595,45,Male,Bachelor,4,2,48.34400981705118,29,99,84,Referral,1,1,2,1
596,24,Female,PhD,15,3,14.7585056244034,24,24,91,Referral,1,0,2,3
602,28,Male,PhD,3,1,34.09053642872124,88,45,60,Referral,1,1,2,3
605,20,Male,Bachelor,4,1,35.97671288077619,25,45,51,Referral,0,1,2,1
618,20,Male,PhD,9,2,37.8413227875752,76,27,27,Referral,1,1,2,3
621,26,Female,Bachelor,6,4,7.861357330843553,76,54,73,Referral,1,0,2,1
622,50,Female,Master,14,3,47.8830730308296,30,56,66,Referral,1,0,2,2
624,41,Male,Bachelor,4,4,23.30746282285848,31,96,62,Referral,1,1,2,1
625,48,Female,Bachelor,15,1,34.583011549894934,53,15,24,Referral,0,0,2,1
627,22,Male,High School,3,1,13.712958049446527,71,68,47,Referral,1,1,2,0
644,39,Male,High School,8,3,7.243503845296133,13,17,16,Referral,0,1,2,0
648,45,Male,PhD,1,1,50.91593782854783,16,30,58,Referral,0,1,2,3
660,29,Female,Bachelor,1,5,15.189897152077457,48,38,13,Referral,0,0,2,1
666,50,Female,High School,13,4,26.641768121757103,81,34,52,Referral,1,0,2,0
670,45,Female,Bachelor,13,5,17.116241223471246,18,67,7,Referral,1,0,2,1
676,35,Male,High School,2,4,25.86145975099979,66,3,95,Referral,0,1,2,0
679,42,Male,PhD,0,5,1.958394376248889,99,46,15,Referral,1,1,2,3
682,47,Male,PhD,15,1,48.69683762632044,8,100,95,Referral,1,1,2,3
689,47,Female,Bachelor,3,2,25.178729285193373,10,34,57,Referral,0,0,2,1
694,30,Female,High School,4,5,11.40530172981864,74,55,5,Referral,1,0,2,0
704,48,Male,Bachelor,9,4,9.271007606420469,47,93,79,Referral,1,1,2,1
705,32,Male,High School,4,1,1.1161703065965136,90,41,44,Referral,0,1,2,0
707,50,Female,Master,11,5,46.30687680637397,51,14,79,Referral,1,0,2,2
709,21,Male,Bachelor,11,4,42.651713197053496,67,39,26,Referral,0,1,2,1
710,48,Male,PhD,7,2,23.89024662796033,10,82,77,Referral,1,1,2,3
716,45,Male,Bachelor,12,4,31.684159386437177,76,79,19,Referral,1,1,2,1
722,49,Female,Bachelor,11,5,24.45298721950595,57,31,92,Referral,1,0,2,1
723,21,Male,Master,7,5,4.551871070167062,18,73,23,Referral,1,1,2,2
726,26,Female,Master,15,3,29.729109877593977,76,72,87,Referral,1,0,2,2
728,45,Female,PhD,8,3,26.663025228522116,57,7,53,Referral,1,0,2,3
735,23,Female,Bachelor,12,4,5.339147703249524,72,65,60,Referral,1,0,2,1
737,40,Male,High School,7,3,9.246701342636554,13,92,87,Referral,1,1,2,0
742,24,Male,Bachelor,7,3,3.734658728813383,16,37,55,Referral,0,1,2,1
746,36,Male,PhD,12,3,22.54918644241016,12,16,17,Referral,1,1,2,3
752,26,Female,Bachelor,11,1,1.3420374074181776,95,34,12,Referral,1,0,2,1
753,43,Male,Master,10,4,24.350893326087085,42,15,33,Referral,1,1,2,2
755,49,Female,High School,14,5,12.313866707190352,2,17,93,Referral,1,0,2,0
759,42,Female,Bachelor,9,1,12.180630989633238,77,34,17,Referral,1,0,2,1
761,42,Female,Bachelor,12,4,41.85535495833806,58,34,18,Referral,0,0,2,1
766,36,Female,Bachelor,15,1,29.67159126778305,50,20,9,Referral,0,0,2,1
768,49,Male,Master,12,4,23.46372734783249,29,34,48,Referral,1,1,2,2
769,39,Male,High School,0,1,48.02485992565054,58,96,85,Referral,1,1,2,0
777,23,Male,High School,10,5,9.128060296570755,96,92,45,Referral,1,1,2,0
779,48,Male,Master,14,1,16.78605648852443,61,79,36,Referral,1,1,2,2
784,26,Male,Bachelor,5,2,5.777955197916761,63,79,93,Referral,1,1,2,1
792,35,Male,Master,3,4,46.63025134415552,88,0,62,Referral,1,1,2,2
793,40,Female,Master,15,4,9.867568082987145,51,48,71,Referral,1,0,2,2
795,22,Male,Bachelor,14,4,41.27480230161222,87,72,27,Referral,1,1,2,1
800,40,Male,Master,2,5,5.198128172336335,19,92,76,Referral,1,1,2,2
804,35,Female,Master,12,4,18.21540166599797,45,94,74,Referral,1,0,2,2
806,26,Female,Master,2,2,37.71750176676479,97,19,74,Referral,1,0,2,2
808,40,Male,Bachelor,3,2,11.660196569456753,86,80,46,Referral,1,1,2,1
811,26,Male,High School,14,4,14.03308274164683,60,0,12,Referral,0,1,2,0
812,33,Female,Bachelor,2,5,5.6264277183359575,88,26,77,Referral,1,0,2,1
814,45,Female,PhD,1,1,21.946461196870946,15,96,32,Referral,1,0,2,3
819,30,Male,Bachelor,3,2,3.717404917432853,21,86,43,Referral,0,1,2,1
821,37,Male,Master,2,4,8.181068903440814,53,5,5,Referral,0,1,2,2
825,29,Female,High School,13,3,13.185410595217132,81,76,55,Referral,1,0,2,0
831,26,Female,Master,10,4,19.040315568900127,56,23,94,Referral,1,0,2,2
836,28,Male,Bachelor,1,3,15.993713422203248,82,48,71,Referral,1,1,2,1
839,45,Male,PhD,0,1,43.94661746623638,14,44,86,Referral,1,1,2,3
845,38,Female,Bachelor,10,5,13.439853187657397,36,28,12,Referral,0,0,2,1
851,39,Female,Bachelor,6,4,14.857217593667992,1,78,29,Referral,1,0,2,1
852,36,Female,Bachelor,5,5,23.483848859186,22,37,28,Referral,0,0,2,1
863,48,Male,Bachelor,14,2,35.48956236564331,80,99,94,Referral,1,1,2,1
866,26,Male,Bachelor,5,1,22.764636209381703,64,38,60,Referral,0,1,2,1
867,46,Female,High School,9,3,27.257694705581414,17,67,95,Referral,1,0,2,0
868,29,Female,Master,5,5,10.981440382995876,62,92,11,Referral,1,0,2,2
870,38,Female,Bachelor,0,2,38.32099150049245,8,4,18,Referral,0,0,2,1
871,26,Female,Bachelor,15,3,8.275865019371247,12,54,43,Referral,1,0,2,1
874,32,Female,Bachelor,0,2,50.11280304683074,78,28,58,Referral,0,0,2,1
879,45,Male,Bachelor,5,5,4.465388651914742,23,90,42,Referral,0,1,2,1
882,27,Male,Bachelor,0,5,37.94652276747361,99,29,5,Referral,0,1,2,1
898,20,Male,High School,3,1,36.96503045125568,72,31,7,Referral,0,1,2,0
900,40,Female,Bachelor,5,1,5.083988243317699,61,63,33,Referral,0,0,2,1
901,25,Female,Bachelor,2,5,11.886244939945112,88,9,78,Referral,1,0,2,1
902,45,Female,Bachelor,11,5,13.517013369069302,98,12,99,Referral,1,0,2,1
916,22,Male,Bachelor,10,1,24.415029572819257,8,10,12,Referral,0,1,2,1
919,44,Female,Master,7,5,47.63011037518218,15,40,96,Referral,1,0,2,2
921,34,Male,High School,5,4,20.102694125552848,1,97,61,Referral,1,1,2,0
926,50,Female,Bachelor,9,5,36.74492190386443,88,86,6,Referral,1,0,2,1
928,40,Female,Bachelor,0,3,16.32211682751215,78,24,36,Referral,0,0,2,1
936,31,Female,Bachelor,10,2,6.022877484048421,54,55,86,Referral,1,0,2,1
938,35,Female,Bachelor,15,2,2.233497727024357,82,47,94,Referral,1,0,2,1
939,27,Male,Master,12,2,21.344921569531397,71,19,72,Referral,1,1,2,2
940,25,Male,High School,10,1,12.034953739266756,33,1,52,Referral,0,1,2,0
945,27,Female,Bachelor,4,1,32.763249367954046,86,77,37,Referral,1,0,2,1
948,23,Female,Bachelor,15,2,47.25322782235275,22,99,48,Referral,1,0,2,1
955,47,Male,High School,9,1,43.90694625133272,62,20,92,Referral,1,1,2,0
957,28,Male,PhD,14,1,50.01306039082496,96,22,32,Referral,1,1,2,3
967,32,Female,Bachelor,3,5,43.20929479120408,23,83,79,Referral,1,0,2,1
970,48,Male,Master,4,2,2.8556659981151133,58,70,30,Referral,1,1,2,2
978,24,Male,PhD,12,1,28.101353483318984,51,2,16,Referral,1,1,2,3
979,34,Male,High School,2,3,49.41044204314528,27,81,34,Referral,0,1,2,0
982,29,Female,Bachelor,1,3,10.144652653433432,94,26,50,Referral,0,0,2,1
984,49,Male,Bachelor,6,5,19.85038559793723,9,6,3,Referral,0,1,2,1
986,46,Female,High School,9,2,14.677101450096846,100,64,27,Referral,1,0,2,0
987,32,Female,PhD,1,5,20.982900104287683,92,63,15,Referral,1,0,2,3
988,24,Female,Bachelor,10,4,50.14300589277102,81,25,62,Referral,1,0,2,1
991,20,Male,PhD,5,5,13.888924410199564,69,61,84,Referral,1,1,2,3
993,20,Male,Master,9,4,1.718647588888882,52,46,39,Referral,1,1,2,2
998,40,Female,Bachelor,3,5,46.15953453613928,19,75,36,Referral,0,0,2,1
1002,41,Male,PhD,8,5,7.279105135508034,57,31,78,Referral,1,1,2,3
1006,32,Male,High School,11,4,41.96171060512101,27,76,19,Referral,1,1,2,0
1010,22,Female,High School,10,1,31.38892193034436,42,69,86,Referral,1,0,2,0
1014,35,Male,Master,12,2,30.246544698936084,100,88,56,Referral,1,1,2,2
1015,42,Male,Master,13,3,14.311575074940512,55,85,82,Referral,1,1,2,2
1019,24,Female,Master,6,3,47.721010842125686,91,67,26,Referral,1,0,2,2
1027,40,Male,Bachelor,4,4,15.84478371340215,50,58,9,Referral,0,1,2,1
1028,24,Female,High School,9,1,1.0313758314228083,57,6,50,Referral,0,0,2,0
1031,38,Female,Bachelor,14,1,39.22841318797152,32,16,91,Referral,1,0,2,1
1032,36,Male,High School,1,3,4.953801048832406,15,83,86,Referral,1,1,2,0
1039,32,Female,Bachelor,6,4,35.837740746770216,71,65,97,Referral,1,0,2,1
1042,49,Male,Bachelor,14,2,17.002836344264548,22,40,61,Referral,1,1,2,1
1050,26,Female,High School,15,1,6.849152319262879,12,92,8,Referral,1,0,2,0
1053,21,Male,Master,7,1,30.066050986252662,34,16,49,Referral,1,1,2,2
1054,41,Female,High School,15,1,4.946492751920616,96,59,79,Referral,1,0,2,0
1057,46,Male,Bachelor,2,3,19.0743574910906,94,72,12,Referral,1,1,2,1
1058,37,Male,Master,11,2,18.936350977304937,51,79,11,Referral,1,1,2,2
1060,20,Male,Bachelor,11,3,30.21979607947287,95,47,64,Referral,1,1,2,1
1065,49,Female,Bachelor,6,5,3.771649447061692,84,73,21,Referral,1,0,2,1
1067,44,Female,High School,14,3,30.395116244740727,31,67,65,Referral,1,0,2,0
1070,50,Male,Bachelor,6,1,46.88863262472198,96,79,8,Referral,1,1,2,1
1080,26,Male,Master,1,1,23.367527450281283,5,59,7,Referral,1,1,2,2
1088,49,Male,PhD,14,1,17.4380063777225,91,71,80,Referral,1,1,2,3
1089,34,Female,Master,14,2,14.905608377690172,50,67,17,Referral,1,0,2,2
1093,21,Male,Bachelor,0,3,37.55051745697416,55,56,45,Referral,0,1,2,1
1094,39,Female,PhD,15,1,4.831120099610136,58,99,86,Referral,1,0,2,3
1095,44,Female,PhD,8,3,34.201651655565875,69,65,98,Referral,1,0,2,3
1098,43,Female,PhD,9,4,15.30449610156303,57,13,52,Referral,1,0,2,3
1101,49,Female,High School,1,5,46.85383897349066,42,42,62,Referral,0,0,2,0
1104,38,Male,Master,8,4,41.91502547196909,18,21,15,Referral,1,1,2,2
1105,36,Female,Bachelor,14,4,35.1663181313865,20,67,69,Referral,1,0,2,1
1110,43,Female,Bachelor,11,2,15.089867519824622,44,18,62,Referral,1,0,2,1
1119,25,Male,Bachelor,3,5,2.7325354907008537,92,67,23,Referral,1,1,2,1
1124,30,Male,Bachelor,7,5,2.9024589155045457,66,44,22,Referral,0,1,2,1
1125,30,Female,Master,12,2,37.43185111584496,1,89,78,Referral,1,0,2,2
1126,35,Female,High School,12,2,27.403404046603946,88,60,96,Referral,1,0,2,0
1129,34,Male,Bachelor,4,1,20.16939318159993,25,97,95,Referral,1,1,2,1
