Unnamed: 0,Age,Gender,EducationLevel,ExperienceYears,PreviousCompanies,DistanceFromCompany,InterviewScore,SkillScore,PersonalityScore,RecruitmentStrategy,HiringDecision,Gender_encoded,RecruitmentStrategy_encoded,EducationLevel_encoded
103,49,Male,Master,9,1,13.544515826705238,30,95,52,Online,0,1,1,2
107,35,Female,Bachelor,5,2,44.03994684577475,92,96,31,Online,0,0,1,1
108,34,Female,Bachelor,2,5,18.309844334016383,35,68,87,Online,0,0,1,1
112,47,Male,Master,7,4,45.24039735153254,16,70,99,Online,1,1,1,2
113,44,Male,Master,5,5,12.567882112970452,85,23,90,Online,0,1,1,2
116,40,Male,High School,13,5,44.42785141247304,85,60,61,Online,1,1,1,0
117,35,Male,Bachelor,8,2,29.231992894810094,4,22,26,Online,0,1,1,1
120,34,Female,Bachelor,0,1,26.86047138467647,5,17,24,Online,0,0,1,1
121,40,Female,Bachelor,0,5,43.40907491399736,20,95,60,Online,0,0,1,1
122,43,Female,High School,12,2,35.25872566388903,76,55,43,Online,0,0,1,0
126,47,Male,Bachelor,8,5,9.487960069641328,54,68,7,Online,0,1,1,1
127,47,Male,Bachelor,3,1,5.782034801185797,38,91,47,Online,0,1,1,1
130,48,Female,Bachelor,9,2,9.595627886355215,13,51,79,Online,0,0,1,1
133,20,Male,PhD,12,5,4.193988371545142,80,68,78,Online,1,1,1,3
134,44,Female,Master,13,5,16.86944250139426,20,32,87,Online,0,0,1,2
136,28,Male,Master,15,2,26.76525939971884,15,37,54,Online,0,1,1,2
138,20,Male,Bachelor,5,5,38.58853938414891,83,25,72,Online,0,1,1,1
141,43,Female,Bachelor,0,5,27.641351870069716,7,38,14,Online,0,0,1,1
142,50,Male,Bachelor,9,4,44.03339108944426,87,53,56,Online,0,1,1,1
143,30,Female,Bachelor,1,4,35.74591898907538,2,89,57,Online,0,0,1,1
144,38,Female,Bachelor,10,5,1.527556122509493,88,32,34,Online,0,0,1,1
146,27,Male,Master,1,2,43.54759497034,96,71,96,Online,1,1,1,2
147,22,Female,High School,2,2,18.292942898763464,65,19,15,Online,0,0,1,0
150,46,Female,Bachelor,4,2,41.10191351414343,73,44,86,Online,0,0,1,1
151,24,Female,High School,14,4,9.029684752165428,81,89,44,Online,0,0,1,0
154,45,Male,PhD,14,2,36.96172095220734,90,61,53,Online,1,1,1,3
155,28,Male,Bachelor,14,3,14.577522758874284,12,30,13,Online,0,1,1,1
156,47,Male,PhD,3,3,16.810756128166503,32,41,58,Online,0,1,1,3
157,26,Female,Bachelor,12,1,43.248542682005066,4,11,93,Online,0,0,1,1
159,27,Female,Bachelor,8,4,34.48772256091239,76,72,26,Online,0,0,1,1
160,31,Female,Bachelor,10,1,21.11865253612338,26,2,46,Online,0,0,1,1
161,21,Male,High School,9,1,15.90034285968777,77,89,79,Online,1,1,1,0
164,42,Female,Bachelor,11,3,19.64999177834315,62,15,96,Online,0,0,1,1
168,24,Female,High School,8,5,50.77554840079332,62,97,11,Online,0,0,1,0
169,22,Female,Bachelor,9,3,23.513840522079537,77,96,19,Online,0,0,1,1
170,31,Male,Bachelor,1,2,13.626519481822225,11,23,44,Online,0,1,1,1
172,41,Male,High School,12,1,43.36347049813619,43,12,58,Online,0,1,1,0
175,20,Male,Bachelor,0,1,18.09328843990755,16,20,89,Online,0,1,1,1
176,22,Male,PhD,4,2,50.29018297251525,39,18,21,Online,0,1,1,3
179,33,Female,Master,15,1,16.895233688664177,56,21,28,Online,0,0,1,2
180,22,Male,High School,3,1,1.4388605973964732,86,74,85,Online,0,1,1,0
184,42,Female,Bachelor,0,5,26.26826282529648,56,84,23,Online,0,0,1,1
189,28,Male,Master,15,5,49.84827730633113,99,100,43,Online,1,1,1,2
193,29,Male,High School,12,1,41.653139860706005,22,96,100,Online,0,1,1,0
197,50,Male,High School,9,3,11.757781081202776,5,92,60,Online,0,1,1,0
201,48,Female,Bachelor,1,3,2.622553839533785,21,67,26,Online,0,0,1,1
205,42,Female,Bachelor,9,5,13.11285787923837,89,86,87,Online,1,0,1,1
206,26,Female,Master,1,5,11.174399727765628,71,50,20,Online,0,0,1,2
209,30,Female,Bachelor,2,4,3.3496250501558738,47,55,64,Online,0,0,1,1
210,48,Female,Bachelor,3,1,17.940651080242407,69,99,2,Online,0,0,1,1
216,41,Female,PhD,2,3,38.04346341926089,57,96,73,Online,0,0,1,3
217,47,Female,Bachelor,9,2,28.12866634829778,75,26,92,Online,0,0,1,1
218,21,Female,High School,5,3,33.67933850222099,37,44,58,Online,0,0,1,0
223,40,Male,High School,13,4,13.127213829148536,70,87,21,Online,0,1,1,0
226,47,Male,Master,13,4,12.519331969294472,51,95,84,Online,1,1,1,2
227,31,Male,Bachelor,9,4,15.462195140983408,30,70,50,Online,0,1,1,1
228,31,Male,High School,0,5,19.46770650447161,32,32,49,Online,0,1,1,0
231,49,Female,Bachelor,5,2,48.6972606246888,40,11,70,Online,0,0,1,1
232,30,Male,Bachelor,10,3,44.27856100473822,57,10,41,Online,0,1,1,1
233,45,Male,Bachelor,8,3,29.860803650447508,55,87,38,Online,0,1,1,1
236,44,Male,High School,11,4,17.947238767422434,30,56,56,Online,0,1,1,0
238,49,Male,Master,0,3,4.874148689619295,9,59,81,Online,0,1,1,2
239,20,Female,Bachelor,5,1,15.11569171053601,59,85,98,Online,0,0,1,1
242,46,Male,Bachelor,1,4,47.69889870722596,2,83,68,Online,0,1,1,1
244,44,Male,Bachelor,10,5,40.86971789538893,30,13,50,Online,0,1,1,1
245,39,Female,PhD,4,2,26.39743459532041,69,32,75,Online,0,0,1,3
247,28,Female,High School,12,4,16.535766415572372,55,79,84,Online,0,0,1,0
249,26,Female,PhD,10,4,43.841767486158815,74,63,5,Online,1,0,1,3
250,25,Male,Master,10,5,24.34390495615522,14,61,70,Online,1,1,1,2
254,49,Female,Bachelor,7,4,23.178167274925137,46,42,90,Online,0,0,1,1
255,24,Male,Master,3,5,47.94384875711365,56,79,3,Online,0,1,1,2
256,20,Male,Master,1,5,15.747291202117102,49,58,20,Online,0,1,1,2
261,34,Male,Master,11,3,50.84045903405544,87,21,34,Online,0,1,1,2
262,46,Female,Bachelor,1,5,22.34291643975448,1,8,48,Online,0,0,1,1
265,28,Male,PhD,5,5,37.34384530698858,42,26,36,Online,0,1,1,3
267,36,Female,High School,10,4,12.035629297220934,70,43,41,Online,0,0,1,0
268,49,Female,High School,9,5,8.922401859495299,37,44,46,Online,0,0,1,0
269,36,Male,Master,8,4,4.110254576284549,93,7,91,Online,1,1,1,2
270,45,Male,Bachelor,12,1,42.13514608586032,41,79,60,Online,0,1,1,1
271,39,Female,Master,3,4,16.569096994629216,4,17,13,Online,0,0,1,2
273,49,Male,High School,15,2,26.13750958048061,64,0,52,Online,0,1,1,0
274,26,Male,Bachelor,6,5,42.97266171047754,33,75,83,Online,0,1,1,1
281,36,Male,Bachelor,14,5,11.070315460667612,86,17,29,Online,0,1,1,1
282,46,Male,Bachelor,0,4,1.4771676533613325,20,48,87,Online,0,1,1,1
284,21,Male,Master,2,4,19.79262325909896,67,64,35,Online,0,1,1,2
285,21,Male,High School,13,4,42.02723238729936,11,82,37,Online,0,1,1,0
291,20,Male,Bachelor,5,4,13.737435366835944,96,68,11,Online,0,1,1,1
292,38,Female,PhD,4,1,18.59424171735032,23,54,92,Online,0,0,1,3
293,49,Male,Bachelor,15,4,36.28076523921465,13,39,43,Online,0,1,1,1
296,31,Male,Bachelor,0,5,49.07072702118195,74,49,48,Online,0,1,1,1
300,23,Female,Master,1,2,3.3529189730009445,54,56,41,Online,0,0,1,2
302,30,Male,High School,2,5,10.439701388672225,79,79,14,Online,0,1,1,0
304,46,Female,High School,14,2,47.79130667014114,76,40,67,Online,0,0,1,0
305,36,Female,Bachelor,3,5,23.852982963288817,23,6,26,Online,0,0,1,1
307,25,Male,Bachelor,2,1,29.096762675983168,25,52,92,Online,0,1,1,1
312,25,Male,Bachelor,11,3,50.3343805808512,74,21,52,Online,0,1,1,1
318,20,Female,Bachelor,8,2,48.26858248073889,80,16,3,Online,0,0,1,1
320,47,Male,Bachelor,12,4,47.5499309856292,53,63,4,Online,0,1,1,1
322,25,Male,High School,9,2,28.365237205734218,41,88,91,Online,0,1,1,0
324,48,Male,Bachelor,7,4,14.13604717806514,28,71,40,Online,0,1,1,1
326,39,Female,Master,12,5,17.21644395684833,2,4,3,Online,0,0,1,2
329,23,Female,Bachelor,15,3,36.45007556631898,13,2,20,Online,0,0,1,1
330,38,Female,Bachelor,6,5,30.381349330755437,75,98,69,Online,1,0,1,1
331,45,Female,PhD,15,4,42.029589466207405,46,32,42,Online,0,0,1,3
333,50,Male,Bachelor,3,2,23.37759275530309,93,49,68,Online,0,1,1,1
334,38,Male,High School,13,4,37.500086054043074,31,55,8,Online,0,1,1,0
336,26,Female,Bachelor,0,1,4.195047102418691,41,81,27,Online,0,0,1,1
341,26,Female,High School,0,5,36.64411846723682,1,99,72,Online,0,0,1,0
343,27,Male,High School,4,2,13.935547370781723,29,16,94,Online,0,1,1,0
344,20,Female,PhD,12,2,18.3596083781106,70,55,48,Online,0,0,1,3
347,44,Male,Bachelor,2,3,47.8819889978951,8,66,54,Online,0,1,1,1
348,44,Female,Bachelor,12,2,34.985238928841696,21,68,22,Online,0,0,1,1
349,37,Female,Master,2,3,29.5090815877347,33,13,33,Online,0,0,1,2
350,42,Female,Master,6,2,31.509800449291724,48,66,68,Online,1,0,1,2
351,50,Female,Bachelor,5,3,48.11857197342073,0,22,14,Online,0,0,1,1
352,49,Male,High School,8,3,40.4100464933353,72,93,46,Online,0,1,1,0
353,29,Female,High School,5,5,2.202061868321891,83,60,2,Online,0,0,1,0
354,22,Female,High School,4,3,27.70698480678486,52,22,82,Online,0,0,1,0
355,26,Male,Bachelor,9,4,35.41692057732824,82,26,27,Online,0,1,1,1
357,35,Male,Bachelor,0,2,11.657105965696834,39,9,3,Online,0,1,1,1
358,45,Male,High School,11,3,44.35886772256761,44,88,87,Online,0,1,1,0
359,35,Male,Bachelor,6,1,48.79215735875819,67,76,30,Online,0,1,1,1
360,44,Male,Master,15,2,12.835765292243488,8,15,44,Online,0,1,1,2
361,39,Male,Master,2,1,45.13077287586229,21,40,58,Online,0,1,1,2
366,35,Female,Bachelor,8,1,43.2506118577888,72,85,8,Online,0,0,1,1
367,49,Female,Bachelor,12,5,3.9525072229135976,5,80,16,Online,0,0,1,1
372,42,Female,Bachelor,15,5,34.4001625371507,68,51,30,Online,0,0,1,1
373,28,Female,Bachelor,13,1,7.666340817128757,15,1,25,Online,0,0,1,1
374,28,Female,Bachelor,3,2,43.59229629194439,0,95,22,Online,0,0,1,1
377,35,Male,Master,6,1,45.78631777575573,36,42,71,Online,0,1,1,2
379,22,Female,Master,0,2,12.98228924787783,63,7,63,Online,0,0,1,2
382,41,Male,Master,4,1,26.69332628566358,61,80,55,Online,0,1,1,2
383,43,Female,Master,1,2,40.832243450756906,71,11,73,Online,0,0,1,2
385,43,Male,Bachelor,5,1,36.27450123365583,32,76,46,Online,0,1,1,1
389,27,Male,Master,5,4,8.177237797188397,59,86,0,Online,0,1,1,2
392,27,Male,Bachelor,13,2,26.64314396884956,23,68,18,Online,0,1,1,1
393,39,Female,High School,0,1,43.2398790594073,3,80,61,Online,0,0,1,0
395,22,Male,High School,10,4,36.34781592467113,3,72,71,Online,0,1,1,0
397,49,Male,High School,9,2,44.62599759146812,88,88,25,Online,0,1,1,0
399,22,Female,Bachelor,13,3,23.50549293425148,17,79,28,Online,0,0,1,1
400,44,Male,Master,9,4,47.29136872217587,87,84,14,Online,1,1,1,2
402,37,Female,Master,14,3,20.438420643079844,47,9,0,Online,0,0,1,2
403,33,Male,High School,11,2,7.570619142763423,32,15,59,Online,0,1,1,0
406,41,Female,High School,1,5,36.90839737802568,72,76,2,Online,0,0,1,0
407,22,Male,Bachelor,8,4,7.221094342594674,27,76,17,Online,0,1,1,1
408,35,Female,Bachelor,9,5,30.9798630022027,34,31,51,Online,0,0,1,1
410,28,Male,High School,10,4,26.6977723345354,64,71,33,Online,0,1,1,0
413,23,Female,High School,6,2,17.149484158843418,8,35,88,Online,0,0,1,0
415,33,Female,Master,5,2,9.031680630927534,14,9,25,Online,0,0,1,2
416,40,Female,PhD,14,2,9.651193487558215,98,30,71,Online,1,0,1,3
417,35,Female,Bachelor,2,2,14.338603181196197,56,96,18,Online,0,0,1,1
418,39,Female,Master,5,4,6.976543477353891,68,28,21,Online,0,0,1,2
419,43,Female,Bachelor,14,4,12.515961234143878,21,4,92,Online,0,0,1,1
420,27,Male,Bachelor,13,5,6.32058814514223,63,76,32,Online,0,1,1,1
421,26,Male,High School,11,4,42.08762084926952,40,0,37,Online,0,1,1,0
422,22,Female,Master,7,5,7.94844959433123,86,86,34,Online,1,0,1,2
423,36,Female,Bachelor,7,4,38.36487787799284,70,2,66,Online,0,0,1,1
425,35,Female,High School,12,1,48.42601637569576,22,70,9,Online,0,0,1,0
426,31,Male,Master,8,5,36.55800437638831,24,99,90,Online,1,1,1,2
427,46,Female,Master,14,4,1.3398274293055892,90,34,14,Online,0,0,1,2
428,38,Male,Master,0,4,39.1928250100107,5,14,10,Online,0,1,1,2
431,41,Male,Bachelor,2,5,27.124840444529426,8,29,76,Online,0,1,1,1
432,33,Male,Bachelor,2,3,33.051242881767735,59,81,95,Online,0,1,1,1
433,49,Male,High School,9,3,40.31658276975202,48,74,100,Online,0,1,1,0
434,25,Male,Bachelor,7,5,21.25540272939283,96,42,3,Online,0,1,1,1
439,27,Female,Bachelor,1,1,1.3883321076984358,30,73,36,Online,0,0,1,1
442,21,Female,High School,12,4,14.913383040938482,61,18,0,Online,0,0,1,0
443,40,Male,Master,5,1,20.770913512118906,92,2,59,Online,0,1,1,2
444,49,Female,Bachelor,0,1,35.35949982343383,57,35,11,Online,0,0,1,1
445,20,Female,Bachelor,1,4,41.73968337618293,13,42,20,Online,0,0,1,1
448,20,Male,Master,14,5,47.89128999925335,78,40,57,Online,0,1,1,2
450,47,Male,Master,15,4,6.951065224657054,25,79,77,Online,1,1,1,2
454,23,Female,Bachelor,12,5,13.699237668812676,27,76,3,Online,0,0,1,1
455,22,Female,Bachelor,12,3,44.884608941392415,67,32,63,Online,0,0,1,1
456,36,Female,PhD,6,1,5.4783012158155335,61,4,89,Online,0,0,1,3
459,47,Male,High School,9,5,39.016411070206885,75,90,65,Online,1,1,1,0
463,40,Female,High School,4,5,7.965974118902318,100,82,18,Online,0,0,1,0
466,47,Male,High School,2,1,21.9172903746879,9,3,7,Online,0,1,1,0
467,28,Female,Bachelor,6,2,23.219780922554023,38,93,77,Online,0,0,1,1
471,36,Female,Bachelor,4,3,14.389623726131688,20,8,28,Online,0,0,1,1
472,33,Male,High School,0,1,22.61155297522541,64,52,14,Online,0,1,1,0
474,50,Male,Bachelor,13,4,38.33016023221019,3,77,22,Online,0,1,1,1
475,22,Male,Bachelor,0,4,1.629820063589348,59,59,81,Online,0,1,1,1
478,39,Female,Bachelor,10,5,12.620202310720655,9,73,27,Online,0,0,1,1
481,40,Female,Bachelor,14,4,39.88587445362754,47,22,46,Online,0,0,1,1
483,20,Male,Master,4,1,9.80123775205669,97,69,54,Online,0,1,1,2
484,22,Female,High School,10,2,44.31164351338352,60,89,65,Online,0,0,1,0
485,37,Male,Bachelor,15,5,23.20919739607521,9,65,66,Online,0,1,1,1
486,44,Female,Bachelor,9,1,7.852640141407773,53,60,6,Online,0,0,1,1
488,50,Female,Bachelor,15,2,41.80461764571307,64,50,79,Online,0,0,1,1
491,22,Male,Bachelor,11,5,43.589516933027085,4,0,18,Online,0,1,1,1
496,34,Female,Bachelor,12,3,23.89816072447677,22,65,100,Online,0,0,1,1
498,42,Female,Master,5,3,22.560524243216445,97,37,19,Online,0,0,1,2
500,50,Male,Bachelor,8,4,1.1038258800040603,13,54,76,Online,0,1,1,1
501,46,Female,PhD,2,4,14.03543870664261,10,74,42,Online,0,0,1,3
503,21,Male,Master,2,4,37.11080493368231,41,54,47,Online,0,1,1,2
507,20,Female,PhD,13,3,23.231382895695237,63,85,49,Online,0,0,1,3
508,28,Male,PhD,12,3,2.3540566835025523,30,67,27,Online,0,1,1,3
509,30,Female,High School,2,5,23.463407923281835,80,74,82,Online,0,0,1,0
512,26,Male,Bachelor,8,5,7.230669283916368,7,89,85,Online,0,1,1,1
513,48,Male,High School,12,4,33.62379777536161,20,1,100,Online,0,1,1,0
517,22,Female,Bachelor,4,5,15.897746565843272,68,84,43,Online,0,0,1,1
518,37,Female,Bachelor,13,5,23.75378177601922,69,89,41,Online,0,0,1,1
521,32,Female,Bachelor,7,4,32.05531624551016,16,27,11,Online,0,0,1,1
522,47,Female,Bachelor,1,2,16.090002793057756,74,71,1,Online,0,0,1,1
524,26,Female,Master,15,3,32.420347882049484,47,23,73,Online,0,0,1,2
525,44,Female,Bachelor,15,2,22.932450921799223,72,43,85,Online,0,0,1,1
528,39,Male,Bachelor,7,4,39.23881210625446,0,89,66,Online,0,1,1,1
532,35,Female,Master,14,3,42.18731939754002,24,49,75,Online,0,0,1,2
533,33,Male,Bachelor,8,4,5.26341708058387,2,40,98,Online,0,1,1,1
537,34,Male,PhD,11,3,14.255662520757438,75,65,85,Online,1,1,1,3
538,47,Male,Master,3,3,22.60052794651813,73,41,56,Online,0,1,1,2
540,21,Male,Bachelor,0,3,12.016369671879128,42,35,85,Online,0,1,1,1
541,42,Female,Master,12,3,6.160832443949981,73,75,36,Online,1,0,1,2
542,50,Female,Bachelor,1,4,30.25175843593309,93,8,76,Online,0,0,1,1
543,41,Male,Master,1,1,25.427123322012857,21,35,90,Online,0,1,1,2
545,44,Male,High School,12,4,34.346770877860855,1,37,78,Online,0,1,1,0
546,45,Female,High School,5,1,14.357203493532468,93,32,85,Online,0,0,1,0
547,50,Female,Bachelor,14,3,46.53324976919442,65,41,93,Online,0,0,1,1
550,41,Male,PhD,12,3,38.114937836697216,75,85,97,Online,1,1,1,3
552,45,Male,Master,9,4,16.787170124201854,71,60,97,Online,1,1,1,2
553,41,Female,Bachelor,12,1,32.075936201702426,47,17,47,Online,0,0,1,1
556,29,Male,Bachelor,2,4,45.97062610836626,14,79,71,Online,0,1,1,1
557,25,Male,Bachelor,5,3,7.676711658037471,52,14,32,Online,0,1,1,1
558,34,Female,Bachelor,13,3,20.3348224993731,43,47,43,Online,0,0,1,1
559,41,Male,Master,15,5,42.057121236017366,7,71,91,Online,1,1,1,2
560,30,Female,Bachelor,7,5,49.474544970308905,73,12,36,Online,0,0,1,1
562,24,Male,Bachelor,6,1,26.34998100716737,68,59,35,Online,0,1,1,1
565,40,Female,High School,10,5,43.91033954885149,10,16,20,Online,0,0,1,0
566,47,Male,High School,11,1,9.530056231082217,42,49,1,Online,0,1,1,0
569,24,Female,Master,9,3,40.45480558243784,20,54,29,Online,0,0,1,2
574,39,Female,Master,13,1,12.15049117668665,97,61,48,Online,1,0,1,2
575,49,Female,Bachelor,10,5,21.39479686857734,25,53,23,Online,0,0,1,1
577,22,Female,Bachelor,13,4,2.082278067349179,72,21,59,Online,0,0,1,1
580,39,Female,Bachelor,8,2,44.96622316812803,67,47,90,Online,0,0,1,1
581,35,Female,Master,11,1,26.71135056329888,60,4,71,Online,0,0,1,2
582,32,Female,High School,14,5,27.95955397568165,60,34,73,Online,0,0,1,0
583,37,Male,Bachelor,11,3,13.75467164161897,69,73,71,Online,0,1,1,1
585,29,Male,High School,12,4,38.58972936836282,67,100,19,Online,0,1,1,0
588,36,Male,Master,15,1,5.850910911854473,18,34,70,Online,0,1,1,2
589,43,Male,Bachelor,8,3,4.211928792856295,50,44,77,Online,0,1,1,1
590,50,Female,Master,3,4,30.63480333214389,69,12,27,Online,0,0,1,2
593,45,Female,High School,9,1,24.18110371717249,74,69,7,Online,0,0,1,0
594,42,Female,Master,9,3,40.21356496533585,79,71,12,Online,1,0,1,2
598,40,Female,High School,13,4,47.57394962983403,70,59,22,Online,0,0,1,0
600,42,Female,Bachelor,15,1,46.693814516089816,55,39,14,Online,0,0,1,1
601,50,Male,PhD,9,2,50.05224311272329,21,6,1,Online,0,1,1,3
603,31,Male,Bachelor,0,2,41.84451447520841,18,22,75,Online,0,1,1,1
604,40,Female,High School,2,1,38.47727821105426,30,82,63,Online,0,0,1,0
606,45,Female,High School,2,2,16.346553649061626,41,85,35,Online,0,0,1,0
607,45,Female,High School,15,2,3.8547168953971855,40,12,66,Online,0,0,1,0
608,20,Female,Master,11,1,18.15258662598253,99,20,68,Online,1,0,1,2
609,34,Female,Bachelor,12,5,34.34679926019533,22,0,66,Online,0,0,1,1
610,21,Male,Bachelor,10,2,6.126459911390069,46,18,46,Online,0,1,1,1
611,49,Male,PhD,6,3,1.5958991489121046,12,59,82,Online,1,1,1,3
615,27,Male,High School,11,4,50.15323498074103,15,90,63,Online,0,1,1,0
616,32,Male,Master,5,5,25.6989574570094,72,51,80,Online,1,1,1,2
617,40,Female,PhD,12,4,44.46761504961737,27,98,77,Online,1,0,1,3
620,48,Male,Bachelor,15,1,29.638026647754337,40,69,53,Online,0,1,1,1
626,42,Male,High School,9,2,17.695123576327696,97,23,85,Online,0,1,1,0
629,45,Female,Bachelor,4,3,2.249204114092473,40,76,46,Online,0,0,1,1
630,35,Male,PhD,4,5,37.03625560133394,65,46,93,Online,0,1,1,3
632,24,Female,High School,13,4,31.28768652604672,53,68,29,Online,0,0,1,0
633,41,Female,Bachelor,9,2,32.59400796234426,39,100,91,Online,0,0,1,1
634,44,Male,Bachelor,11,4,27.352507824628184,27,30,30,Online,0,1,1,1
635,48,Male,Bachelor,9,3,30.1266888720368,36,91,25,Online,0,1,1,1
636,33,Female,Master,12,3,35.18941004449373,64,91,21,Online,0,0,1,2
637,47,Male,Master,12,3,38.65594235898371,73,29,20,Online,0,1,1,2
639,34,Male,Bachelor,5,2,44.48082288661308,3,43,36,Online,0,1,1,1
641,49,Female,Master,7,4,21.05739847458988,9,98,84,Online,1,0,1,2
642,33,Male,High School,7,5,48.38980330072285,46,25,45,Online,0,1,1,0
645,24,Male,Bachelor,7,3,27.272256318108976,37,96,46,Online,0,1,1,1
646,31,Female,High School,12,4,6.474548627723108,11,88,84,Online,0,0,1,0
647,35,Female,Bachelor,10,5,11.14266193639326,44,55,94,Online,0,0,1,1
649,45,Female,High School,13,2,28.0681319198066,79,100,53,Online,0,0,1,0
650,35,Female,High School,13,1,15.202919452021453,34,58,85,Online,0,0,1,0
651,40,Female,Bachelor,11,4,50.7387477286953,65,1,11,Online,0,0,1,1
654,20,Male,Bachelor,10,4,14.02015543939542,66,60,52,Online,0,1,1,1
656,49,Female,Master,15,4,36.78103584858929,17,95,89,Online,1,0,1,2
657,24,Female,Bachelor,0,2,35.34707175017552,19,17,4,Online,0,0,1,1
658,42,Female,Master,9,2,45.655687066123626,13,16,72,Online,0,0,1,2
659,45,Male,PhD,1,5,35.47085669356623,33,97,45,Online,0,1,1,3
661,41,Male,Master,11,1,35.693158093786614,53,70,43,Online,0,1,1,2
662,24,Male,High School,2,2,16.290675564183196,30,53,62,Online,0,1,1,0
663,23,Male,Master,9,2,38.96194898284976,57,98,93,Online,1,1,1,2
665,39,Male,Master,1,5,4.870577599237529,57,75,25,Online,0,1,1,2
667,29,Male,High School,15,3,18.165048459787048,29,10,28,Online,0,1,1,0
668,45,Female,Bachelor,0,5,17.428531636614714,24,60,18,Online,0,0,1,1
669,38,Male,Bachelor,15,2,31.112815118862866,62,43,46,Online,0,1,1,1
