Unnamed: 0,Age,Gender,EducationLevel,ExperienceYears,PreviousCompanies,DistanceFromCompany,InterviewScore,SkillScore,PersonalityScore,RecruitmentStrategy,HiringDecision,Gender_encoded,RecruitmentStrategy_encoded,EducationLevel_encoded
310,39,Male,High School,0,3,29.421597716525167,37,31,62,Agency,0,1,0,0
311,21,Male,High School,3,2,40.59965167028548,64,37,72,Agency,0,1,0,0
314,30,Female,Bachelor,10,5,26.48282254018803,34,51,51,Agency,0,0,0,1
316,35,Male,Bachelor,9,3,40.25949422114206,28,15,6,Agency,0,1,0,1
317,35,Female,High School,6,5,25.37031515504038,36,75,41,Agency,0,0,0,0
319,28,Female,PhD,4,3,3.861834675840469,57,100,68,Agency,0,0,0,3
327,47,Male,Bachelor,6,3,48.60719585381757,9,11,1,Agency,0,1,0,1
328,46,Male,Bachelor,13,1,42.18227973765454,58,40,66,Agency,0,1,0,1
332,22,Male,Master,4,2,20.613352076177357,41,85,81,Agency,0,1,0,2
335,39,Female,High School,9,1,18.88773816468571,31,8,83,Agency,0,0,0,0
337,39,Male,Master,9,3,4.716730444303574,31,49,25,Agency,0,1,0,2
338,28,Male,Bachelor,9,4,6.768140065285193,25,28,81,Agency,0,1,0,1
339,20,Female,Bachelor,6,1,44.48406616718314,0,38,82,Agency,0,0,0,1
342,37,Female,Bachelor,0,2,20.645466780244664,80,44,99,Agency,0,0,0,1
363,36,Male,Bachelor,8,4,3.785341805762259,75,54,74,Agency,1,1,0,1
365,20,Female,Master,5,4,3.8870539733518,38,60,64,Agency,0,0,0,2
376,38,Female,Master,15,5,1.683084273530471,82,85,9,Agency,1,0,0,2
384,20,Male,Bachelor,4,2,17.89907752349181,60,3,19,Agency,0,1,0,1
386,39,Female,High School,11,2,10.375222855949016,65,94,86,Agency,0,0,0,0
387,30,Female,Bachelor,1,4,38.52992283720632,29,40,52,Agency,0,0,0,1
388,36,Male,Bachelor,13,1,12.799830295461875,19,6,52,Agency,0,1,0,1
412,20,Female,Bachelor,6,5,42.87247975417309,84,81,92,Agency,1,0,0,1
414,20,Male,Bachelor,14,5,45.45060950554797,59,25,59,Agency,0,1,0,1
424,20,Female,Bachelor,10,1,3.395693395666687,55,66,82,Agency,0,0,0,1
429,41,Male,Bachelor,13,2,26.704096038309267,33,66,89,Agency,0,1,0,1
430,42,Female,High School,0,3,39.96825851675599,62,92,23,Agency,0,0,0,0
435,25,Female,PhD,14,4,1.1354074910226044,50,59,12,Agency,0,0,0,3
440,46,Female,Bachelor,1,5,25.6046005175049,97,91,47,Agency,0,0,0,1
446,47,Female,Bachelor,12,2,21.869581200305017,35,14,10,Agency,0,0,0,1
451,48,Male,Bachelor,0,3,4.446393906732431,35,35,97,Agency,0,1,0,1
461,48,Male,PhD,6,4,1.3695950722146513,50,13,82,Agency,0,1,0,3
476,47,Male,Master,10,3,33.2242530760297,60,45,45,Agency,0,1,0,2
477,20,Female,PhD,8,3,10.14322633774362,19,53,82,Agency,1,0,0,3
482,42,Male,High School,12,3,12.2919816111696,32,26,3,Agency,0,1,0,0
495,37,Female,Master,0,4,27.573962314091045,94,92,18,Agency,0,0,0,2
502,29,Female,High School,11,5,26.913986034435556,27,80,10,Agency,0,0,0,0
504,45,Female,High School,5,1,9.707834619769816,95,50,14,Agency,0,0,0,0
505,36,Male,Bachelor,8,4,28.344058689371646,98,59,16,Agency,0,1,0,1
506,27,Female,Bachelor,6,3,36.72298419428909,60,7,53,Agency,0,0,0,1
514,29,Female,Bachelor,14,1,3.6359883167250575,76,79,38,Agency,0,0,0,1
520,43,Male,Master,8,3,16.206192473401806,94,18,96,Agency,1,1,0,2
523,45,Male,Bachelor,2,2,45.98715392044358,19,13,27,Agency,0,1,0,1
526,23,Male,High School,1,3,2.9378467777091237,1,100,80,Agency,0,1,0,0
531,33,Female,Bachelor,11,3,13.590338302544074,53,31,83,Agency,0,0,0,1
534,31,Female,Master,7,3,44.30918544345148,8,65,80,Agency,1,0,0,2
535,38,Male,High School,3,2,25.959322546666524,85,24,91,Agency,0,1,0,0
536,42,Female,Bachelor,14,2,15.8268794810131,86,60,9,Agency,0,0,0,1
544,38,Male,Master,12,2,27.209813553165368,69,91,63,Agency,1,1,0,2
561,47,Female,Bachelor,10,5,23.696306821089795,45,42,88,Agency,0,0,0,1
563,20,Female,High School,13,5,29.608598089188487,18,56,80,Agency,0,0,0,0
572,25,Male,Bachelor,15,3,50.90999538328088,49,46,11,Agency,0,1,0,1
573,32,Female,High School,10,4,4.7480021735006535,73,86,50,Agency,0,0,0,0
576,34,Male,Bachelor,1,2,18.38912015244436,29,28,23,Agency,0,1,0,1
579,27,Male,Bachelor,0,1,35.04766457017881,41,28,12,Agency,0,1,0,1
584,47,Male,Bachelor,1,1,39.39381818168557,77,82,63,Agency,0,1,0,1
586,49,Male,Bachelor,7,3,30.41828446088283,89,70,71,Agency,1,1,0,1
587,38,Male,Master,14,4,11.633214325567142,16,45,72,Agency,0,1,0,2
597,45,Female,Bachelor,12,5,20.89801731903786,74,43,34,Agency,0,0,0,1
599,49,Female,Master,6,2,17.911548365864242,25,46,45,Agency,0,0,0,2
612,41,Female,Bachelor,11,4,7.984618630146933,88,32,1,Agency,0,0,0,1
613,35,Male,Bachelor,8,1,36.78679632053976,65,3,43,Agency,0,1,0,1
614,44,Female,PhD,14,1,49.6396850828222,65,2,100,Agency,0,0,0,3
619,35,Female,Bachelor,0,4,26.052011849230173,34,69,90,Agency,0,0,0,1
623,24,Male,Master,2,2,18.59648853658884,84,86,35,Agency,0,1,0,2
628,31,Female,Master,9,5,32.55246966351103,58,40,38,Agency,0,0,0,2
631,38,Female,Master,5,3,26.701168493825488,95,75,20,Agency,0,0,0,2
638,24,Female,Master,10,1,37.37261956430603,54,17,0,Agency,0,0,0,2
640,36,Female,High School,15,4,10.472171658370138,98,26,76,Agency,0,0,0,0
643,49,Female,Bachelor,10,3,20.829528719316485,74,59,8,Agency,0,0,0,1
652,26,Female,Master,9,3,49.32794592775716,74,96,63,Agency,1,0,0,2
653,23,Female,Bachelor,11,2,23.036952054213177,40,38,5,Agency,0,0,0,1
655,49,Male,High School,14,4,42.9199819046095,28,62,15,Agency,0,1,0,0
664,21,Female,Bachelor,6,2,31.9873927245783,41,93,51,Agency,0,0,0,1
672,43,Female,High School,8,2,4.539571800558722,91,47,34,Agency,0,0,0,0
674,32,Female,Master,2,2,41.45974018283706,94,83,52,Agency,0,0,0,2
675,23,Female,Bachelor,5,5,34.6415844960215,2,94,98,Agency,0,0,0,1
683,46,Female,Master,11,3,11.495902287402576,61,85,51,Agency,0,0,0,2
685,43,Male,Master,9,2,39.72860415871824,20,63,65,Agency,1,1,0,2
687,37,Female,Bachelor,12,5,32.061326524008365,36,77,81,Agency,0,0,0,1
699,20,Female,Bachelor,6,2,18.538881150515607,43,17,13,Agency,0,0,0,1
702,30,Male,Bachelor,7,3,46.58164568542378,93,35,39,Agency,0,1,0,1
712,37,Female,Bachelor,4,1,44.937326183846494,72,65,43,Agency,0,0,0,1
714,42,Male,Bachelor,5,3,48.36499997100335,75,76,32,Agency,0,1,0,1
715,36,Female,Bachelor,5,4,11.281074384967054,72,94,43,Agency,0,0,0,1
719,45,Female,Bachelor,2,1,35.19875649575707,76,56,31,Agency,0,0,0,1
721,45,Male,Bachelor,4,5,27.04428913503396,91,91,38,Agency,0,1,0,1
730,37,Male,Bachelor,13,5,22.17410046246664,65,6,73,Agency,0,1,0,1
731,32,Male,High School,10,3,23.61833796032851,9,40,79,Agency,0,1,0,0
738,48,Male,PhD,12,4,7.230753159456237,83,51,96,Agency,1,1,0,3
739,44,Female,Bachelor,5,5,19.29496493089038,14,21,52,Agency,0,0,0,1
747,22,Female,Bachelor,15,5,26.526013064942237,61,87,63,Agency,0,0,0,1
749,23,Female,Bachelor,15,5,22.239167076209316,15,98,29,Agency,0,0,0,1
750,37,Female,PhD,10,5,18.08744211629637,65,30,48,Agency,0,0,0,3
751,36,Female,Bachelor,3,3,10.1711821748978,80,76,40,Agency,0,0,0,1
760,32,Female,Bachelor,2,5,43.85484698049579,79,44,4,Agency,0,0,0,1
774,46,Female,Bachelor,4,4,44.7842563793053,22,76,87,Agency,0,0,0,1
775,38,Female,Bachelor,2,1,14.57154321380266,77,43,43,Agency,0,0,0,1
798,39,Female,Master,9,3,34.94436685943925,65,86,17,Agency,0,0,0,2
799,46,Female,PhD,2,2,12.839879272809007,21,44,34,Agency,0,0,0,3
801,23,Male,Master,15,5,39.50106142279143,32,96,75,Agency,1,1,0,2
805,44,Male,High School,9,2,4.088119314509985,72,31,58,Agency,0,1,0,0
807,32,Male,Bachelor,8,2,27.08667094266228,56,50,58,Agency,0,1,0,1
817,42,Male,Master,10,3,46.30504643402129,14,99,78,Agency,1,1,0,2
822,34,Male,Bachelor,6,1,33.897474289081295,13,32,88,Agency,0,1,0,1
823,31,Female,Bachelor,7,1,37.37385389982483,35,54,14,Agency,0,0,0,1
826,45,Male,High School,1,3,16.294740663075995,66,28,63,Agency,0,1,0,0
827,31,Male,High School,6,2,25.156732278274973,9,60,67,Agency,0,1,0,0
828,36,Female,Bachelor,11,4,4.159154843011325,48,69,93,Agency,0,0,0,1
829,48,Male,Master,4,4,31.557076160562307,64,78,33,Agency,0,1,0,2
841,24,Female,Bachelor,3,2,20.51477736063853,100,43,54,Agency,0,0,0,1
842,48,Male,Bachelor,5,3,45.55108414836057,75,73,75,Agency,0,1,0,1
849,20,Female,Bachelor,1,4,2.440059027325935,38,6,47,Agency,0,0,0,1
855,44,Female,Bachelor,6,1,32.09903950469371,15,65,40,Agency,0,0,0,1
864,31,Male,Bachelor,8,1,48.274743027975006,37,92,80,Agency,0,1,0,1
877,47,Male,High School,11,3,18.586005567282616,67,25,15,Agency,0,1,0,0
883,48,Male,High School,12,2,2.4584946145371647,19,2,88,Agency,0,1,0,0
885,28,Female,PhD,13,5,3.6453716635332194,11,6,59,Agency,0,0,0,3
891,49,Male,Bachelor,6,1,23.075196164058745,83,53,62,Agency,1,1,0,1
893,50,Female,Bachelor,10,1,15.549969478233155,11,92,49,Agency,0,0,0,1
894,47,Female,Bachelor,14,2,44.44795525104481,20,98,51,Agency,0,0,0,1
895,36,Male,Bachelor,11,1,46.2226405781247,24,90,39,Agency,0,1,0,1
903,31,Female,Bachelor,7,3,42.58623156525449,95,62,59,Agency,0,0,0,1
904,32,Female,PhD,9,2,24.159971815446024,48,92,56,Agency,0,0,0,3
915,23,Female,High School,9,3,3.540129484447112,22,75,94,Agency,0,0,0,0
929,41,Female,PhD,15,1,49.11064550579724,89,29,67,Agency,1,0,0,3
930,41,Male,High School,3,3,49.22441125119271,46,81,97,Agency,0,1,0,0
932,35,Female,Bachelor,6,1,24.981254837222902,79,92,85,Agency,1,0,0,1
934,44,Male,Master,13,3,1.243420382775161,92,25,63,Agency,1,1,0,2
937,29,Female,Master,6,4,26.45789827813013,14,51,14,Agency,0,0,0,2
944,40,Male,High School,10,2,43.28210458122107,98,1,8,Agency,0,1,0,0
946,45,Male,Bachelor,6,3,3.077992413612928,71,3,21,Agency,0,1,0,1
947,47,Male,Bachelor,7,2,11.339883802207206,91,12,86,Agency,0,1,0,1
950,27,Male,Master,8,4,6.181836324039779,13,71,92,Agency,1,1,0,2
959,46,Male,High School,6,1,38.10112259398801,80,31,85,Agency,0,1,0,0
961,50,Female,Bachelor,7,4,7.080262967402855,63,73,6,Agency,0,0,0,1
965,40,Male,Bachelor,13,4,7.701244715949589,65,33,72,Agency,0,1,0,1
968,47,Male,PhD,11,4,7.965116935395716,87,60,73,Agency,1,1,0,3
972,33,Male,Bachelor,11,5,34.61741338214324,14,10,94,Agency,0,1,0,1
975,25,Male,Bachelor,15,5,11.780488262152238,26,88,43,Agency,0,1,0,1
981,21,Male,Bachelor,10,5,48.04381337473544,16,9,28,Agency,0,1,0,1
992,41,Female,High School,7,2,36.06817801552207,75,100,16,Agency,0,0,0,0
995,34,Male,Bachelor,3,4,30.967929356790137,43,34,51,Agency,0,1,0,1
1001,44,Female,Master,13,3,34.366592483384665,6,56,60,Agency,0,0,0,2
1005,36,Male,High School,7,4,17.172142755009837,38,62,16,Agency,0,1,0,0
1007,20,Male,High School,7,1,27.82628041967241,29,91,72,Agency,0,1,0,0
1016,25,Female,Master,7,2,2.567133442943336,75,91,96,Agency,1,0,0,2
1017,47,Male,High School,11,3,6.972444198214289,67,38,0,Agency,0,1,0,0
1022,25,Male,High School,3,3,44.32255316245208,60,46,5,Agency,0,1,0,0
1024,40,Female,Bachelor,12,4,34.463289792182884,43,100,93,Agency,0,0,0,1
1025,42,Male,Bachelor,15,3,41.75076583380741,85,55,98,Agency,1,1,0,1
1026,24,Male,Bachelor,3,1,14.03375788702968,23,65,22,Agency,0,1,0,1
1049,27,Male,Bachelor,4,4,23.564258858881995,8,41,18,Agency,0,1,0,1
1051,45,Female,Bachelor,5,2,23.663373037751068,57,56,60,Agency,0,0,0,1
1061,41,Male,Bachelor,13,3,40.84307851380955,34,50,95,Agency,0,1,0,1
1066,46,Female,Bachelor,14,3,28.70938255023956,96,79,17,Agency,0,0,0,1
1072,42,Male,Master,4,1,31.228705512912107,94,5,53,Agency,0,1,0,2
1074,24,Male,Master,1,4,28.872048358179995,97,74,84,Agency,1,1,0,2
1075,40,Male,Bachelor,8,3,49.91654038386239,63,87,93,Agency,0,1,0,1
1081,25,Male,Bachelor,2,3,11.522983608826712,72,62,9,Agency,0,1,0,1
1086,21,Male,PhD,9,2,15.924654903748165,25,13,39,Agency,0,1,0,3
1090,46,Female,High School,6,4,10.221759529213248,72,27,95,Agency,0,0,0,0
1092,50,Female,Master,12,1,14.79744140785938,52,9,61,Agency,0,0,0,2
1108,23,Male,Master,5,2,22.444219469735508,23,38,46,Agency,0,1,0,2
1111,36,Male,High School,6,4,14.376351512417116,27,15,33,Agency,0,1,0,0
1112,29,Female,Bachelor,8,3,26.960348730173006,81,53,80,Agency,1,0,0,1
1114,47,Male,Bachelor,15,1,7.178324370078808,28,17,28,Agency,0,1,0,1
1120,40,Female,Bachelor,10,1,7.361244346850537,67,24,70,Agency,0,0,0,1
1121,21,Female,Master,8,2,46.734728016852856,73,62,33,Agency,1,0,0,2
1128,38,Female,High School,0,5,6.503688009052859,69,50,86,Agency,0,0,0,0
1133,35,Female,Master,8,5,37.37682136150713,88,4,46,Agency,0,0,0,2
1146,46,Male,Bachelor,10,1,27.642356614162992,82,79,23,Agency,0,1,0,1
1152,38,Male,Master,4,1,5.762446698643474,48,4,21,Agency,0,1,0,2
1156,47,Male,Bachelor,2,4,9.744196809743132,4,58,27,Agency,0,1,0,1
1159,41,Male,Master,1,5,37.2393487479193,82,58,38,Agency,0,1,0,2
1167,33,Male,Master,7,4,47.15869943096324,5,98,64,Agency,1,1,0,2
1168,21,Female,High School,13,2,1.792592111593815,37,73,69,Agency,0,0,0,0
1187,36,Male,Bachelor,8,4,26.38760759313321,72,18,1,Agency,0,1,0,1
1191,27,Female,Master,13,2,13.053217292836832,42,58,44,Agency,0,0,0,2
1198,50,Female,High School,3,3,10.950564720759411,30,54,58,Agency,0,0,0,0
1200,41,Male,Master,12,2,1.1092071428624386,59,5,54,Agency,0,1,0,2
1202,45,Female,Bachelor,9,2,8.062184901327868,54,7,80,Agency,0,0,0,1
1205,33,Male,Bachelor,3,2,48.75315935631183,88,84,4,Agency,0,1,0,1
1206,43,Female,Bachelor,3,2,31.546319374173898,14,87,59,Agency,0,0,0,1
1209,45,Female,Bachelor,5,2,27.085590068345915,77,54,51,Agency,0,0,0,1
1212,43,Male,Bachelor,0,1,47.3332776943435,99,92,27,Agency,0,1,0,1
1218,33,Female,Master,7,5,35.62570063805965,38,16,28,Agency,0,0,0,2
1220,34,Male,Bachelor,10,2,47.58296248795095,78,9,17,Agency,0,1,0,1
1221,47,Male,PhD,12,1,6.241787360299566,25,30,59,Agency,0,1,0,3
1243,36,Female,PhD,0,2,18.70770983797475,69,17,4,Agency,0,0,0,3
1245,39,Female,PhD,6,2,20.53467685504744,85,12,48,Agency,0,0,0,3
1258,34,Female,Bachelor,15,4,15.358238256527873,97,55,92,Agency,1,0,0,1
1262,31,Male,Bachelor,2,1,2.8610852284664583,47,11,64,Agency,0,1,0,1
1269,45,Female,High School,14,3,10.528802325859692,0,20,61,Agency,0,0,0,0
1282,25,Female,Master,11,4,39.75409001695596,56,58,2,Agency,0,0,0,2
1285,35,Female,Bachelor,1,4,43.47349507918312,71,5,30,Agency,0,0,0,1
1287,49,Female,PhD,8,2,41.19299431244113,46,78,80,Agency,1,0,0,3
1291,49,Male,Master,0,1,23.222047883574938,68,92,61,Agency,0,1,0,2
1293,43,Male,Bachelor,13,4,6.12481645946064,5,31,68,Agency,0,1,0,1
1295,28,Female,Master,8,4,5.257181827804107,64,58,76,Agency,1,0,0,2
1298,38,Female,High School,10,2,49.22160897839904,31,3,46,Agency,0,0,0,0
1299,50,Female,Bachelor,13,3,36.89352902759643,2,85,3,Agency,0,0,0,1
1315,49,Male,High School,12,2,31.054558369815137,59,2,94,Agency,0,1,0,0
1317,25,Male,Bachelor,4,1,45.43210569182586,49,34,70,Agency,0,1,0,1
1329,24,Female,Master,5,2,4.83616997280114,32,16,9,Agency,0,0,0,2
1333,23,Male,High School,2,5,16.77081956293417,23,7,50,Agency,0,1,0,0
1340,34,Female,Bachelor,1,4,22.075559125514527,87,30,39,Agency,0,0,0,1
1359,42,Male,Master,3,1,8.4404357259088,45,47,24,Agency,0,1,0,2
1364,27,Female,Master,3,2,46.981745401403714,52,16,22,Agency,0,0,0,2
1368,50,Male,Bachelor,9,5,46.30095355221816,73,44,87,Agency,0,1,0,1
1370,28,Female,High School,0,5,32.47118555585503,6,8,5,Agency,0,0,0,0
1374,34,Male,Bachelor,11,1,26.17567556489983,88,5,26,Agency,0,1,0,1
1375,43,Male,Bachelor,13,2,4.005427803919791,30,10,20,Agency,0,1,0,1
1386,37,Female,High School,9,5,6.312285423478025,42,91,36,Agency,1,0,0,0
1394,22,Male,Master,7,2,14.305397808464958,84,1,28,Agency,0,1,0,2
1397,27,Male,High School,3,5,33.43675694378671,18,44,89,Agency,0,1,0,0
1400,48,Male,Bachelor,10,1,8.025365155429665,25,85,82,Agency,0,1,0,1
1403,28,Female,Bachelor,15,4,43.45218795892984,62,75,86,Agency,0,0,0,1
1405,33,Female,Bachelor,11,3,46.93736524021257,64,43,14,Agency,0,0,0,1
1409,40,Male,Bachelor,13,1,30.15338422110718,36,79,78,Agency,1,1,0,1
1415,45,Female,PhD,9,2,15.962420963008022,60,25,4,Agency,1,0,0,3
1427,33,Female,Master,2,1,45.37208453762439,56,90,100,Agency,0,0,0,2
1441,21,Male,Bachelor,9,4,31.893332720601837,86,39,47,Agency,1,1,0,1
1442,33,Female,Bachelor,14,5,34.292888310813865,1,61,9,Agency,0,0,0,1
1448,38,Male,High School,11,2,13.620085747107565,79,60,55,Agency,0,1,0,0
1450,25,Male,High School,3,5,10.910313261775984,32,71,99,Agency,0,1,0,0
1454,27,Female,High School,15,3,22.549393632859527,46,84,32,Agency,1,0,0,0
1457,34,Male,Master,8,1,3.4796754110043064,52,47,78,Agency,0,1,0,2
1468,44,Male,Master,4,2,45.159652646180426,11,70,30,Agency,1,1,0,2
1469,20,Male,Master,13,4,48.40992533715337,22,33,20,Agency,1,1,0,2
1483,20,Female,High School,4,2,32.10045944044903,67,69,36,Agency,1,0,0,0
1495,48,Female,Bachelor,3,4,9.183783186486393,66,3,80,Agency,1,0,0,1
